author_id,text,textSanitized,textLanguageQualityFRE,textLanguageQualityFKGL,textLength,textSanitizedLength,textWordCount,textSanitizedWordCount,tokenizerId,model_id,processingTime,FREloss,FKGLloss,semanticSimilarity,utilityLoss,textPropnCount,textNounmodCount,textNounCount,textNamedEntityCount,textSanitizedLanguageQualityFRE,textSanitizedLanguageQualityFKGL
0,"They never gave this show a chance ! Tea Leoni plays Nora Wilde , a serious photographer , who is going through a bad divorce . She wants her freedom but it comes at a cost . She wants to legitimate photography but is hired to work for the tabloids as a paparazzi . Her boss is played by the wonderful and divine Holland Taylor . The show was well-written most of the time . TEa's Nora was beginning to develop into quite a memorable character but the network just didn't support comedy and they still don't . Even when they brought in George Wendt from Cheers , they made unnecessary changes in casting and characters . The show was fine in the beginning and the audience was getting used to it but then the network botches it up like a bad plastic surgery .
","The network never gave this show a chance, despite its well-crafted plot and excellent acting. Norna Wilde, played by T.E.A., is undergoing savagery after her recent split from her husband. She is hired by the tabloids as 'a paparazzi' and is forced to work for them.",73.37,6.7,760,267,133,45,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,38.32529592514038,-0.0334999999999999,-0.065,0.6386345028877258,0.0407635444625039,7,16,23,5,76.72,5.4
0,"Mama's homemade remedy for laughs ! Mama Harper develops her mother's concoction to help her family get over an illness like the flu . After her son and bimbo-in-law Naomi who is now expecting their child realized that they can't afford it . They try a get rich scheme which falls on the unmentioned ingredient , alcohol . Mama Harper brings the remedy and potions to her stuffy Church Ladies League and they all end up wasted . It's funny episode especially when Mama Harper doesn't realize that it was the alcohol all along that was the cure . Still , I miss this show and any episode with Anne Haney as Alberta Meacham , the minister's no-nonsense wife , is a joy to watch as always . They'll just have to find another way to make the $180 , 000 to raise the Harper baby .
","I love this show and every episode with Anne Haley as Alberta Meachem, the minister's wife, is a pleasure to watch.",71.34,7.5,776,115,134,20,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,26.426528215408325,-0.042,0.02,0.3987656235694885,0.766339339793289,8,12,24,7,75.54,7.9
0,"Wasn't All That Bad ! I remember when CBS and ABC had to have their answer to the huge success of the Cosby Show . CBS brought Flip Wilson and Gladys Knight as a middle class African American show living in an apartment with children played by Jaleel White who became better known as super nerd , Urkel on Family Matters and Kristoff St . John who is on Young and the Restless as Neil Winters . The show also included the wonderful Della Reese . The cast was first rate but the writing was forgettable at best . I don't recall much except that the network was trying to cash in on Cosby's success . Either way , the first rate cast moved on to better themselves .
","The Cosbby Show's success inspired both networks, including both NBC and CW, to bring in Flip Wiley and Gladys Kennedy as a middle class African American show living in an urban neighborhood with children. The cast was excellent, but the writing was forgettable at best. I don't remember much except that the network was trying to cash in on Cobb''S success. Either way, the excellent cast moved on to other roles.",81.73,5.6,664,414,114,70,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,49.32906532287598,0.1139999999999999,0.115,0.730266809463501,0.0269523388725143,16,14,14,11,70.33,7.9
0,"fascinatingly bizarre I watched this movie about five years ago in Women and Film class at Rutgers . Disappointed with the class itself and the lecturer . I was not disappointed by the wide array of films including the Riddles by Laura Mulvey . THe film is bizarre to describe . But I still am drawn to it somehow . I wish it was on video . I even felt the smell from the screen like purple at me . I never smelled a film before . I still would like to see it again for a better perspective . Whether you are interested in the bizarre and unusual aspect of film-making , this film might be for you . It doesn't really have much of a storyline . A woman wants to seek independence from her marriage but is still a mother . I never understood it and still don't but I would love to see it again if I had the opportunity . Laura Mulvey is an acquired taste that we grow accustomed too .
","I watched this movie in a class at Rutger's about five years back. The lecturer was terrible, but the film was interesting. I remember being fascinated by the unusual imagery and the way the screen reflected the color. It was incredibly odd, yet captivating.",76.62,5.5,884,258,161,44,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,35.65284991264343,0.1631,0.1049999999999999,0.5838987827301025,0.0800763483249104,5,24,23,4,60.31,7.6
0,"Mona's dead , let's celebrate ! Mona Dearly of upstate New York was a housewife and mother of a son played by none other than Bette Midler . She was married to Phil ( played by the wonderful William Fichtner ) Mona was abusive , mean , and probably the most disliked person in the small town . Her husband claimed to have been battered man . Watching Mona in action , you can understand his claims . Her husband Phil is having an affair with a diner waitress Rona , played by the wonderful Jamie Lee Curtis , who is also having an affair with Phil and Mona's son at the same time It's like a Jerry Springer episode at times . Neve Campbell plays Ellen who is engaged to Calzone , Casey Affleck's character , and is pregnant . Her father is played by the wonderfully talented Danny DeVito as the town Sheriff . There are other characters like lesbian Lucina who comforts Ellen with a kiss . The writing is fair to say the least . The cast look like they are having the time of their lives on screen and it comes across off screen as well .
","Mone Dearly, a housewife from upstate New Jersey, was the victim of spousal abuse and was often disliked in the community. Her husband, who was also involved in an affair with rogue diner waitress Rone (played by Jamie Lee CurtIScreates ) was reportedly battereded. The cast's performances are generally engaging, with Casey Affleck and Neve Camp providing solid performances.",80.11,6.2,1039,376,172,53,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,50.39906811714173,0.2822,0.23,0.4664810299873352,0.1516596063054834,19,22,28,17,51.89,10.8
0,"My Favorite Spielberg Film of All Time I love Jaws and I still go in the ocean even though I've seen this movie about a hundred times . I love watching JAWs . It's probably Spielberg's best film to date , sorry Schindler's List , E . T . , and Saving Private Ryan . This movie does not leave you with any bad feelings . The movie is first entertaining from beginning to end and it is well-done . I love Roy Scheider in his role as the water phobic police chief , Lorraine Gary as his wife , Murray Hamilton who I always mistake for Hal Holbrook as the Mayor of Amity , Robert Shaw as the shark hunter , and Richard Dreyfuss as the shark expert . Anyway , there are great moments in the film like when Chief Brody catches his young son imitating him at the dining room table and asks him for kiss and Mrs . Brody watching with a cup in hand . It's those moments of pure magic that make you want to watch over and over again .
","This movie is my favorite, and I still go in the ocean after seeing it over and over again. It's probably Spielber'' best film to this point, even though he'll probably never top Schingler'S List, E.T., or Saving Private ryan. I love Roy Scheid' s role as the water-phobic police Chief, Lorraine Glynn' as his wife, Murray Hammond as Amyton', Robertshaw as a shark huntress, Richard Dreyfus as an expert,  There are some great moments in this movie such as when the young son mimics Chief Broxy and asks for kismes, which is one of the best moments of all.",79.8,6.3,925,556,157,93,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,73.33608603477478,0.0831999999999999,0.1599999999999999,0.7080740332603455,0.2432420161354435,17,16,29,11,71.48,9.5
0,"A Dark Comedy of Extremes ! This film is one of John Huston's best works before his death . His daughter Angelica Huston was awarded Best Supporting Actress Academy Award defeating Oprah Winfrey and Margaret Avery for the Color Purple . Despite her father , Angelica gives a magnificent memorable performance as Maerose Prizzi , a lover of Charley , played by then real-life lover Jack Nicholson in one of his best film roles . He plays mob assassin and falls in love with Kathleen Turner , not one of my favorite actresses then and now . She turns out to be a killer herself and their next job is to kill each other . Wiliam Hickey earned a Best Supporting Actor nomination for his performance as the Godfather . The film is dark comedy complimenting the Godfather saga . The film earned his eight Academy Award nominations . It has an all-star cast , great writing , and visually stunning scenery set in New York City .
","The film is a dark comic masterpiece that John Huston produced before his death. Angelic Huxton was recognized for her outstanding portrayal as Maerose Prizzo, whose love for Charle was forged by Jack Nicholson, who was later nominated for eight Academy Awards for his portray of the mob enforcer. Despite her father's presence, Angelique delivers  dazzling and memorable acting as Charly, and the two fall in love with each other.",64.51,8.0,922,431,129,64,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,52.702735900878906,0.0822,0.1599999999999999,0.5916282534599304,0.0417513422655475,15,16,24,10,56.29,11.2
0,"Let Conan host the Oscars ! And why not ? He did a wonderful job hosting the Emmy Awards . He made the time fly by and entertained the audience much like Billy Crystal did for the Academy Awards . I love the Bob Newhart segment . I don't think they would have let anything happen to him . I love the memoriam segment but I didn't think they should put the clip of Shelley Winters winning an Emmy . They should have shown a clip from the Roseanne show . Anyway everybody cheered when they showed DOn Knotts name and maybe he should have had a similar tribute as well like Aaron Spelling . I thought it was touching to see the clips , hear the theme songs , and realize how much Spelling meant to Los Angeles and everybody in the entertainment business . I loved seeing the original Charlie's Angels , Kate Jackson , Farrah Fawcett and Jaclyn Smith reunite to say goodbye to a television legend and icon . I just wished the SPelling family would patch up their differences and reunite as well . They shot a lot of Candy Spelling and Tori who sat on the other side of the auditorium . Candy was in tears next to Randy . Anyway , I loved the Dick Clark tribute and realize that he is no longer the teenage idol and Barry Manilow's tribute to him . I thought it was ironic that Simon Cowell introduced him . Poor Dick , I hope he is recognized and inducted into the Kennedy Center Honors this year and the National Medal of the Arts as well . All we can do is hope and pray that he gets better . My favorite moment is when Stephen Colbert addressed the audience as "" godless sodomites . "" I know he was only kidding .
","I think Connan should be the host of the Oscar ceremony. He did a fantastic job hosting the Emmie Awards. I enjoyed the Bob Newhart piece. They should have shown fewer clips of Shelley Winter's winning an Emby  Instead, they should've shown more clips from the Roseanne series. Anyway, I felt it was touching to see the clips, hear the theme songs, and realize how much Spelling meant to Los Angles and everyone in the entertainment world. Seeing the original Charles and Janet Spell and Kate and Farrah and Jaclyn and Anne-Marie Speling reunited to say goodbye was great.",73.78,6.5,1613,572,263,91,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,79.07808995246887,0.0212999999999999,0.0449999999999999,0.6390504837036133,0.1860517011947065,23,25,32,18,71.65,7.4
0,"A Worthy but disappointing effort on the Civil War I applaud their efforts about America's darkest hour which was the American Civil War from 1860 to 1865 . The drama is that it was brother and brother , north against south . America lost more men on it's own battlefields in this war than any foreign wars combined . While Europe remembers two World Wars , America must remember the Civil War . It's sad and depressing to know that most Americans know less about the Civil War than foreign wars . Anyway , the film's battle scenes are shot exquisitely . The brutality and force of the war must be seen to know the evil and horrors of any war . The Civil War is a tough chapter in American history . Unfortunately , this film is almost four hours long and there is so many situations and characters about that you can easily get lost in it . I watched it on video at home . My boss who is a big Civil War buff drove almost 2 hours to see this film and liked it . While some of us are not geared to watching war movies , if you like Gettysburg , you will like Gods and Generals . The actors , Jeff Daniels and Robert Duvall who lives in Virginia himself perform brilliantly and almost unrecognizably . I also liked Frankie Faison in the film as a Black soldier . If this film was released on television as a mini-series , I have no doubt that there would have been awards . The scenery , costumes , and art direction have spared no expense . I believe it was a mistake to release it in theaters because I don't think audiences can sit through 4 hours of this film . Ted Turner , the media mogul , did a service to producing this film . Maybe students in American classrooms will learn to appreciate the magnitude of the Civil War . I'm giving it an 8 .
","Despite the fact that this film is almost four-hours long and contains numerous battle sequences, I still believe it is a worthwhile experience for those interested in the Civil war. The acting is excellent and the art design is superb. I'm glad that Ted Turner, the media moguy, contributed to this project.",72.66,7.0,1752,308,295,49,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,53.426023960113525,0.1027999999999998,0.095,0.7247073650360107,0.0932939015280855,20,29,57,22,62.38,8.9
0,"A Great Promise with great cast and crew ! Most Britons prefer to spend their summer vacations in Spain , Florida , or elsewhere . In this series , a mixed group of families spend time at an unusual resort in Alicante , Spain . I only caught one episode on a flight so I don't have the luxury of seeing the other episodes . It appears to be the second season opener with the same family arriving to the Spain resort , a couple who allows her husband to carry all the luggage and makes a gruesome discovery about her parents . I love Janine Duvitsky and remember her fondly from Waiting for God as plain Jane Edwards . Here , she is the complete opposite . Sheila Reid plays the grandmother with a new boyfriend who prefers to wear short and tight bathing suit . Anyway , the families arrive and remember what happened last year . While the premise needs work , the cast appear to be having a ball away in sunny Spain .
","A Great Promise is a great show with incredibly talented cast and crew. Usually, British families spend their summer holidays in countries like Spanish, France, or Australia. However, in this case, the families are traveling to an unusual resort in Alicanti, Italy. I have only seen one of the episodes, so I only have viewed the others. The opening scene shows mainly Janine Duvitky and Sheila Reed as the grandmother with her new boyfriend. While the premise is not very believable, it is clear that the actors are having  sex fun in sunny Italy!",72.16,7.2,919,548,154,90,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,51.30580186843872,-0.0029999999999998,-0.005,0.8605372309684753,0.0083667042804647,9,21,32,10,72.46,7.1
0,"Typical John Hughes ' Fare ! The comic pairing of JOhn Candy and Steve Martin could have been better . They get stuck together during their return trip to CHicago from New York . Their moments together shows their comic genius . The scene in the bed where they end up is quite classically funny without overdoing it like today's comedies . The bonding of these two men's characters show John Hughes who has a gift for telling stories better than most writers and directors today . The two men want to get home for Thanksgiving Dinner and everything that can go wrong does happen which is why they are together in the first place . It's not my favorite film of John Hughes because I think it's kind of sad and you will find out in the end but it's worth watching again and again to get the comic pairing of Martin and Candy . JOhn Candy was one of John Hughes ' favorite actors and he used him regularly in his films . John and Steve will leave you wanting more comedy than drama in this film and that's why I gave it an eight instead of a ten but it's still a tender story of friendship between two men .
","The comedy of JOhn and Steven is very strong, but the film isn't quite as good as it could have been due to the presence of two incredible actors in the cast.",76.45,7.6,1105,158,194,33,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,35.776957988739014,0.1207000000000001,0.2299999999999999,0.5876200795173645,0.0418685218345303,14,29,28,13,64.38,12.2
0,"You can't disturb God , he watching Knots Landing ! That's what somebody said when they wanted to talk to God . Anyway , Knots Landing had a lot more than Dallas did in the way of great characters . The cast was first rate starring Michele Lee , Joan Van Arks , Donna Mills , Julie Harris , Constance McCashin , William Devane , Nicolette Sheridan , etc . Who could forget Nicolette Sheridan and William Devane's characters playing cricket ? The female roles were equally strong as the male roles . I forget who played Michele Lee's husband . I loved Constance McCashin in her role . She was superb but her character died . The show was popular because it was character based and the writing was far better than the other sister soaps . The families on this show never appeared super-rich like their mother show , Dallas . Ted Shackelford plays a Ewing living in California . The fact that this show had a consistent following and guest stars including Alec Baldwin , Michelle Phillips , and many others proved that this show was a force to be reckon with .
","As a result, people were hesitant to talk to the Creator while watching Knots Lander, due to its excellent cast and the show's strong writing.",75.0,6.1,1058,142,156,25,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,37.67853593826294,0.1198,0.2299999999999999,0.504999041557312,0.0111634123853068,22,16,26,18,63.02,10.7
0,"A satisfactory Columbo ! I can watch Columbo reruns all day . I find Peter Falk's portrayal as Columbo to be one of the best acts on television . There is a tremendous appeal to his character . He is fascinated by the littlest things and he knows who has done it . I wish all homicide detectives are like Columbo . In this one , a wealthy older man is killed to stop the Williamson City project of a small town . His two wives interact with each other more like friends than rivals . It is refreshing to see it happen on television during that time . Goldie , the first wife , still has a complicated relationship with a former husband of 20 + years . "" We've been married for 22 years . We had no children . We got to know each other quite well "" she tells Columbo . As a Columbo fan , I enjoy all the old episodes but I still watch the new ones . Anyhow , this should satisfy any Columbo fan .
",Columba is one of my favorite TV shows and I watch it all the time. Peter Falk is fantastic as Columo and his character is very engaging and he is so knowledgeable about the crimes that occur in small towns. I also like the fact that his two wife's interactions with each other are more friendly than rivals.,85.99,3.9,896,308,153,56,google/flan-t5-xl,./chatgpt_paraphrases_out_100000_xl,36.30337309837341,0.0872,0.1699999999999999,0.8132261037826538,0.1607679774170711,6,21,28,9,77.27,7.3
